Act_Name, Year, File_Name,
Indian Stamp (Haryana Amendment) Act, 2013,	
Punjab Tenancy Act, 1887 (as applicable to Haryana),	
East Punjab Enumeration of Dwellings Act, 1948,	
Haryana Municipal Corporation (Second Amendment) Act, 2009,	
Haryana Fiscal Responsibility and Budget Management (Amendment) Act, 2005,	
Haryana Appropriation (No. 2) Act, 2018,	
Haryana Essential Services Maintenance Act, 1974,	
Haryana Local Area Development Tax Act, 2000,	 2003_S_416.txt	 2016_S_244.txt	
Punjab Prohibition of Cow Slaughter Act, 1955,	 2011_R_44.txt	
Punjab Colonisation of Government Lands (Punjab) Act, 1912,	
Haryana Land Holdings Tax (Repeal) Act, 1986,	
Haryana Development and Regulation of Urban Areas (Amendment) Act, 2013,	
Haryana Public Service Commission (Additional Functions) Act, 1974,	
Haryana Development and Regulation of Urban Areas (Second Amendment) Act, 2009,	
Punjab Regulation of Accounts Act, 1930,	
Haryana General Sales Tax (Amendment) Act, 1975,	
Haryana Private Univeristies (Second Amendment) Act, 2017,	
Haryana Private Univeristies (Second Amendment) Act, 2016,	
Haryana General Sales Tax (Amendment and Validation) Act, 1986,	
Punjab Ayurvedic and Unani Practitioners (Haryana Amendment) Act, 2014,	
Haryana Shri Mata Sheetla Devi Shrine Act, 1991,	
Punjab Sugarcane (Regulation of Purchase and Supply) Act, 1953,	 2004_W_11.txt	
Haryana State Industrial Security Force Act, 2003,	
Haryana Legislative Assembly Speaker's and Deputy Speaker's Salaries and Allowances Act, 1975,	
Haryana Urban Development Authority Act, 1977,	 1996_H_16.txt	 2009_H_65.txt	 2017_O_13.txt	 1995_N_13.txt	 2016_S_47.txt	 2014_S_243.txt	 1988_S_117.txt	 2002_R_125.txt	
Haryana Anatomy Act, 1974,	
Punjab Scheduled Roads and Controlled Areas Restriction of Unregulated Development (Haryana Amendment) Act, 2009,	
Haryana Salaries and Allowances of Ministers (Amendment) Act, 2013,	
Haryana Legislative Assembly (Facilities to Members) Act, 1979,	
Haryana Private Universities (Amendment) Act, 2018,	
Haryana Development and Regulation of Urban Areas (Amendment and Validation) Act, 2012,	
Haryana Municipal (Amendment) Act, 2009,	
Haryana Rural Sanitation Board Act, 1972,	
Haryana Panchayati Raj Act, 1994,	 2015_R_34.txt	 2009_S_1260.txt	 2000_S_457.txt	 2003_S_416.txt	 2002_A_44.txt	 2001_R_270.txt	 2015_K_81.txt	 2003_S_269.txt	
Haryana General Sales Tax (Amendment) Act, 1974,	
Punjab New Mandi Townships (Development and Regulation) Act, 1960 (As applicable to Haryana),	
Haryana Value Added Tax (Amendment) Act, 2009,	
Haryana Cattle Fairs (Amendment) Act, 2013,	
Haryana Panchayati Raj (Amendment) Act, 2012,	
Sikh Gurdwaras Act, 1925,	 2011_T_49.txt	 2002_B_20.txt	 1974_G_29.txt	 1974_M_14.txt	 2003_M_109.txt	 1955_R_6.txt	 1986_S_59.txt	 2011_D_47.txt	 1955_L_2.txt	 2009_M_158.txt	 2013_B_46.txt	 1971_D_2.txt	 2008_K_142.txt	 1996_U_333.txt	 1984_M_10.txt	 2000_S_195.txt	 1999_C_223.txt	 1959_T_48.txt	 1996_T_244.txt	 2002_M_75.txt	
Punjab Village Common Lands (Regulation) Act, 1961 (As applicable to Haryana),	
Haryana Development and Regulation of Urban Areas Act, 1975,	 2010_D_11.txt	 2013_M_67.txt	 2009_S_786.txt	 2008_D_142.txt	 2003_S_427.txt	 2016_S_47.txt	 2006_M_153.txt	 2018_S_43.txt	
Prisons (Haryana Amendment) Act, 2014,	
Haryana Legislative Assembly (Salary, Allowances and Pension of Members) Amendment Act,	 2018	
Khurukshetra University (Second Amendment) Act, 2012,	
Punjab Electricity (Duty) Act, 1958,	 1975_M_97.txt	
Haryana Appropriation (No. 1) Act, 2018,	
Haryana Abolition of Whipping Act, 1974,	
Haryana General Sales Tax (Amendment) Act, 2002,	
Haryana Municipal Corporation (Amendment) Act, 2013,	
Haryana Co-operative Societies (Amendment) Act, 2013,	
Chaudhary Devi Lal University Sirsa (Amendment) Act, 2012,	
Medical College Rohtak Act, 1978,	
Haryana Registration and Regulation of Societies (Amendment) Act, 2013,	
Haryana Rural Development (Amendment) Act, 2012,	
Registration (Haryana Amendment) Act, 1973,	
Haryana Legislative Assembly (Salary, Allowances and Pension of Members) Amendment Act,	 2012	
Haryana General Sales Tax Act (Amendment) Act, 1989,	
Punjab Forward Contracts Tax Act, 1951,	 1960_T_15.txt	
Haryana Development and Regulation of Urban Areas (Amendment) Act, 2018,	
Haryana Police (Protection of Railways) Act, 1974,	
Haryana and Punjab Agricultural Universities Act, 1970,	
Haryana Rural Development (Amendment) Act, 2014,	
Punjab Village Common Lands (Regulation) Haryana Amendment Act, 2013,	
Haryana Municipal Corporation Act, 1994,	 2003_S_416.txt	
East Punjab Holdings (Consolidation and Prevention of Fragmentation) Haryana Validation Act, 1971,	
Haryana Preservation of Sub-Soil Water Act, 2009,	
Haryana Co-operative Societies (Amendment) Act, 2009,	
Haryana Public Wakfs (Extension of Limitation) Act, 1991,	
Haryana Lifts and Escalators Act, 2008,	
Haryana Tax on Luxuries Act, 2007,	
Punjab Fisheries Act, 1914,	
East Punjab Utilization of Lands Act, 1949,	 1994_S_386.txt	
Haryana Requisitioning and Acquisition of Immovable Property Act, 1973,	
Haryana Municipal Street Vendors (Protection of Livelihood and Regulation of Street Vending) Repeal Act, 2018,	
East Punjab Agricultural Pests Diseases and Noxious Weeds Act, 1949,	
East Punjab Cotton (Statistics) Act, 1948,	
Haryana General Sales Tax (Second Amendment) Act, 1995,	
Punjab Instruments (Control of Noises) Act, 1956,	
Prevention of Food Adulteration (Haryana Validation) Act, 1992,	
Punjab Industrial Establishments (National and Festival Holidays and Casual and Sick Leave) Act, 1965,	
Haryana Group D Employees (Recruitment and Conditions of Service) Act, 2018,	
East Punjab Armed Bands (Arrest and Detention) Act, 1947,	
Haryana Shri Kapal Mochan, Shri Badri Narain,	 Shri Mantra Devi and Shri Kedar Nath Shrine Act	 2009	
Haryana General Sales Tax (Amendment and Validation) Act, 1990,	 1990_S_159.txt	
Haryana (Abolition of Distinction of Pay Scale between Technical and Non-technical Posts) Act, 2014,	
Haryana Canal and Drainage Act, 1974,	
Haryana State Commission for Women Act, 2012,	
Haryana General Sales Tax (Amendment) Act, 1987,	
Haryana Fiscal Responsibility and Budget Management (Amendment) Act, 2009,	
East Punjab Local Authorities (Restriction of Functions) Act, 1947,	
Punjab District Boards (Temporary Constitution) (Repeal) Act, 1955,	
Haryana Motor Transport Vehicles (Toll) Act, 1991,	
Haryana Public Service Commission (Additional Functions) Amendment Act, 2009,	
Haryana General Sales Tax (Amendment) Act, 1994,	
Haryana Local Area Development Tax (Amendment) Act, 2003,	
Haryana Legislative Assembly (Allowance and Pension) of Members Act, 1975,	
Haryana Relief of Agricultural Indebtedness Act, 1989,	
Haryana General Sales Tax (Amendment) Act, 1979,	
Haryana Municipal Common Lands (Regulation) Act, 1974,	
Pandit Bhagwat Dayal Sharma University of Health Sciences Rohtak (Amendment) Act, 2009,	
Pre-conception and Pre-Natal Diagnostic Techniques (Prohibition of Sex Selection) Haryana Validation Act, 2009,	
Punjab Fruit Nurseries Act, 1961,	
Haryana General Sales Tax (Amendment) Act, 1988,	
Haryana Value Added Tax (Amendment) Act, 2004,	
Haryana General Sales Tax (Amendment) Act, 1997,	
Punjab Professions, Trades,	 Callings and Employments Taxation (Haryana Repealing) Act	 1977	
Pandit Bhagwat Dayal Sharma Post-Graduate Institute of Medical Sciences, Rohtak (Conditions of Service of Teachers) Act,	 1986	
Punjab Land Revenue Act, 1887 (As applicable to Haryana),	
Indian Forest (East Punjab Amendment) Act, 1948,	
Haryana Legislative Assembly (Allowances and Pension of Members) Act, 1975,	 1993_S_346.txt	
Punjab Dramatic Performances Act, 1964,	
Haryana Cotton Ginning and Pressing Factories Act, 1992,	
Maharshi Dayanand University (Amendment) Act, 1988,	
Haryana Good Conduct Prisoners (Temporary Release) Amendment Act, 2012,	
Haryana Rural Development Act, 1986,	 1994_O_19.txt	 2012_T_12.txt	
Haryana Legislative Assembly Proceedings (Protection of Publication) Act, 1978,	
East Punjab Control of bricks supplies Act, 1949,	
Haryana Staff Selection Commission Act, 2004,	
Kurukshetra Univerisity (Amendment) Act, 2012,	
Haryana General Sales Tax (Amendment and Validation) Act, 1983,	 1989_H_22.txt	 2001_S_707.txt	
Haryana Canal and Drainage (Amendment) Act, 2013,	
Haryana Development and Regulation of Urban Areas (Second Amendment) Act, 2013,	
East Punjab Exchange of Prisoners Act, 1948,	
Court Fees (Haryana Amendment) Act, 2009,	
Haryana Home Guards Act, 1974,	
Haryana Murrah Buffalo and other Milch Animal Breed (Preservation and Development of Animal Husbandry and Dairy Development Sector) Amendment Act, 2012,	
Haryana General Sales Tax (Second Amendment) Act, 2000,	
Bhagat Phool Singh Mahila Vishwavidyalaya Khanpur Kalan (Amendment) Act, 2012,	
Kurukshetra University (Amendment) Act, 1988,	
Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Haryana Amendment) Act,	 2017	
Haryana Private Technical Educational Institution (Regulation of Admission and Fee) Act, 2012,	
Haryana General Sales Tax (Amendment) Act, 1999,	
Indira Gandhi University, Meerpur Act,	 2013	
Haryana Motor Vehicles Taxation Act, 2013,	
Evacuee Interest (Separation) Second Supplementary Act, 1960,	
Punjab Pre-emption Act, 1913,	 1986_R_12.txt	 2008_R_86.txt	 1962_B_1.txt	 1991_R_45.txt	 1995_J_48.txt	 1967_P_12.txt	 1996_H_112.txt	 2009_G_139.txt	 1994_R_94.txt	 2009_G_50.txt	 1979_Z_1.txt	 2001_D_142.txt	 1967_S_33.txt	 1986_J_9.txt	 1988_R_46.txt	 1988_M_71.txt	 1996_G_57.txt	 1994_S_232.txt	 2011_M_116.txt	 1990_R_35.txt	 1968_N_20.txt	 2017_S_134.txt	 1977_V_12.txt	 1977_R_43.txt	 1995_A_70.txt	 2007_C_89.txt	 2002_S_172.txt	 2003_S_856.txt	 2013_A_36.txt	 2007_J_8.txt	 1996_H_111.txt	 1987_K_52.txt	 2015_S_186.txt	 2001_P_121.txt	 1996_K_79.txt	 2015_H_1.txt	 1975_R_31.txt	 2008_B_55.txt	 1986_S_113.txt	 1979_U_16.txt	 1997_P_108.txt	 1987_S_223.txt	 1970_S_95.txt	 1993_B_2.txt	
Punjab Forest (Sale of Timber) Act, 1913,	
Good Conduct Prisoners' Probational Release Act, 1926,	 2000_M_287.txt	
Punjab Primary Education Act, 1960,	
Haryana Minerals (Vesting of Rights) Act, 1973,	 1980_T_33.txt	 1991_S_2.txt	 1981_S_79.txt	 1991_U_5.txt	 2012_U_54.txt	 1976_C_10.txt	
East Punjab Conservation of Firewood Supplies Act, 1949,	
Haryana Prevention of Beggary Act, 1971,	
East Punjab Opium Smoking Act, 1948,	
Haryana General Sales Tax (Second Amendment) Act, 1976,	
Haryana Municipal Corporation (Amendment) Act, 2009,	
Haryana General Sales Tax (Amendment) Act, 1977,	
Haryana General Sales (Amendment) Act, 1976,	
Haryana General Sales tax (Second Amendment) Act, 1994,	
Haryana Private Lotteries Prohibition Act, 1993,	
East Punjab Utilization of Lands (Haryana Amendment) Act, 2014,	
Indian Stamp (Haryana Amendment) Act, 2006,	
Haryana General Sales Tax (Amendment) Act, 1992,	
YMCA University of Science and Technology Faridabad Act, 2009,	
Punjab Ayurvedic and Unani Practitioners Act, 1963,	 2008_P_175.txt	 1998_T_36.txt	 2006_A_119.txt	 2007_U_15.txt	
Punjab Custom (Power to Contest) Act, 1920,	 1976_M_90.txt	 1961_J_7.txt	 2004_K_40.txt	 1990_R_35.txt	 1977_Q_1.txt	 1996_L_11.txt	 2005_K_72.txt	 1996_S_132.txt	 1970_R_52.txt	 1986_S_113.txt	
Haryana Civil Services (Executive Branch) and Allied Services and Other Services Common/Combined Examination (Amendment) Act, 2018,	
Haryana Value Added Tax Act, 2003,	 2010_S_232.txt	 2017_U_12.txt	
Haryana Public Wakfs (Extension of Limitation) Act, 1987,	
Haryana General Sales Tax (Amendment) Act, 2003,	
Faridabad Development Corporation Act, 1956,	 1975_B_12.txt	
Punjab Silkworm Seed Control Act, 1953,	
Haryana Panchayati Raj (Amendment) Act, 2013,	
Haryana Tax on Luxuries Act, 1994,	
Bhagat Phool Singh Mahila Vishwavidyalaya Khanpur Kalan (Second Amendment) Act, 2012,	
Haryana General Sales Tax (Amendment) Act, 1978,	
Haryana Development and Regulation of Urban Areas (Amendment) Act, 2009,	
Code of Criminal Procedure (Haryana Amendment and Validation) Act, 1976,	
Evacuee Interest (Separation) Supplementary Act, 1953,	
East Punjab Refugees (Registration of Claims) Act, 1948,	 1960_M_18.txt	
Haryana State Legislature (Prevention of Disqualification) Act, 1974,	
Haryana Legislative Assembly (Medical Facilities to Members) Act, 1986,	
Punjab Debtors' Protection Act, 1936,	
Haryana Value Added Tax (Amendment) Act, 2011,	
Haryana Value Added Tax (Amendment) Act, 2007,	
Haryana Board of School Education Act, 1969,	 1988_R_39.txt	 1987_S_189.txt	 1994_A_110.txt	
Haryana Urban Development Authority (Amendment) Act, 2014,	
Haryana Urban (Control of Rent and Eviction) Act, 1973,	 2008_P_175.txt	 2018_N_7.txt	 2015_S_72.txt	 2005_R_97.txt	 1988_K_38.txt	 1995_A_45.txt	 1995_B_39.txt	 1985_S_124.txt	 1994_U_61.txt	 2000_J_24.txt	 1987_S_111.txt	 2009_V_57.txt	 2010_M_148.txt	 1989_E_9.txt	 1990_R_34.txt	 1996_Y_7.txt	 2005_A_160.txt	 2006_M_120.txt	 1995_S_62.txt	 2008_U_108.txt	 1988_I_17.txt	 1994_R_66.txt	 2015_B_66.txt	 1989_G_44.txt	 1986_O_4.txt	 2017_S_596.txt	 2015_A_92.txt	 2002_S_180.txt	 2003_K_52.txt	 2015_J_1.txt	 1990_G_29.txt	 2011_A_1.txt	 2000_M_16.txt	
Haryana Common Purposes Land Eviction and Rent Recovery Act, 1985,	
Haryana Municipal (Amendment) Act, 2013,	
Haryana General Sales Tax (Amendment) Act, 1985,	
Haryana government Electrical Undertakings (Dues Recovery) Act, 1970,	
Haryana General Sales Tax (Second Amendment and Validation) Act, 1987,	
Haryana Murrah Buffalo and other Milch Animal Breed (Preservation and Development of Animal Husbandry and Dairy Development Sector) Act, 2001,	
Haryana General Sales Tax (Amendment) Act, 1996,	
Haryana Race-courses Licensing Act, 1976,	
Haryana General Sales Tax (Third Amendment) Act, 1986,	
Patiala State ljlas-I-Khas Order of 1919 (Haryana Repeal) Act, 1973,	
Haryana Service of Engineers, Class I,	 Public Works Department (Buildings Roads Branch)	 (Public Health Branch) and (Irrigation Branch)	 respectively Act	 1995	
Haryana General Sales Tax (Third Amendment) Act, 1976,	
Haryana General Sales Tax (Amendment and Validation) Act, 1981,	
Haryana Cooperative Sugar Mills (Constitution and Tenure of Committees) Act, 1971,	
Haryana Good conduct Prisoners (Temporary Release) Act, 1988,	
Punjab Agricultural Produce Markets (Haryana Amendment) Act, 2012,	
Haryana Murrah Buffalo and other Milch Animal Breed (Preservation and Development of Animal Husbandry and Dairy Development Sector) Amendment Act, 2002,	
East Punjab Factories (Control of Dismantling) Act, 1948,	
Haryana Children Act, 1974,	 1979_S_167.txt	
Music in Muslim Shrines Act, 1942,	
East Punjab Special Tribunal (Continuance) Act, 1948,	
Haryana Public Moneys (Recovery of Dues) Act, 1979,	 1998_T_93.txt	 2002_U_11.txt	 2015_H_22.txt	
Payment of wages (Haryana Amendment) Act, 1985,	
Punjab Registration Validating Act, 1930,	
Haryana Municipal Street Vendors (Protection of Livelihood and Regulation of Street Vending) Act, 2014,	
Haryana State Legislature (Prevention of Disqualification) Amendment Act, 2014,	
Punjab New Capital (Periphery) Control (Haryana Amendment) Act, 2014,	
Code of Criminal Procedure (Haryana Amendment) Act, 1985,	
Indian Stamp (Haryana Amendment) Act, 1986,	
East Punjab Molasses (Control) Act, 1948,	 1990_S_185.txt	
Haryana Prohibition of Smoking in Cinema and Theatre Halls Act, 1974,	
Registration (Haryana Amendment) Act, 1997,	
Maharshi Dayanand University (Second Amendment) Act, 2012,	
Haryana Forest Development Act, 1983,	
Indian Electricity (Haryana Amendment and Validation) Act, 1975,	
Haryana School Education Act, 1995,	
Punjab Labour Welfare Fund (Haryana Amendment) Act, 2012,	
Haryana Municipal Corporation (Amendment) Act, 2012,	
Haryana Clinical Establishments (Registration an Regulation) Adoption Act, 2018,	
Punjab Development of Damaged Areas Act, 1951,	 1962_T_117.txt	 1999_S_66.txt	
Haryana Mechanical Vehicles (Levy or Tolls) Act, 1996,	
Punjab New Capital (Periphery) Control (Haryana Amendment) Act, 2012,	
Faridabad Complex (Regulation and Development) Act, 1971,	 2005_H_27.txt	
Haryana Private Universities (Amendment) Act, 2012,	
Haryana Non-Biodegradable Garbage (Control) Act, 1998,	
National Law University Haryana Act, 2012,	
Haryana Good Conduct Prisoners (Temporary Release) Amendment Act, 2014,	
Haryana Contigency Fund Act, 1966,	
Punjab Scheduled Roads and Controlled Areas Restriction of Unregulated Development (Haryana Amendment) Act, 2012,	
Haryana General Sales Tax (Second Amendment) Act, 1996,	
Haryana Registration and Regulation Short title and of Societies (Amendment) Act, 2014,	
Punjab Copying Fees Act, 1936,	
Punjab Security of Land Tenures Act, 1953 (As applicable to Haryana),	
Haryana Housing Board Act, 1971,	 2011_S_186.txt	 2007_D_64.txt	 1995_H_29.txt	 2000_C_61.txt	
Punjab New Capital (Periphery) Control Act, 1952 (As applicable to Haryana),	
Haryana Good Conduct Prisoners (Temporary Release) Amendment Act, 2013,	
Guru Jambheshwar University Hisar Act, 1995,	
Haryana Legislative Assembly Speaker's and Deputy Speaker's Salaries and Allowances (Amendment) Act, 2009,	
Provincial Insolvency (Punjab Amendment) Act, 1939,	
Haryana Police (Amendment) Act, 2013,	
Punjab Backward Classes (Grant of Loans) Act, 1957,	
Haryana Municipal Corporation (Amendment) Act, 2014,	
East Punjab Holdings (Consolidation and Prevention of Fragmentation) Act, 1948 (As applicable to Haryana),	
Haryana Agricultural Credit Operations and Miscellaneous Provisions (Banks) Act, 1973,	
East Punjab Drugs (Control) Act, 1949,	
Industrial Disputes (Haryana Amendment) Act, 1976,	
Haryana Private Universities (Second Amendment) Act, 2009,	
Haryana Public Libraries Act, 1989,	
Punjab Local Authorities Laws (Exercise of Power) Act, 1953,	
Haryana Municipal Corporation (Second Amendment) Act, 2013,	
Haryana Staff Selection Commission (Repeal) Act, 2005,	
Haryana Management of Civic Amenities and Infrastructure Deficient Municipal Areas (Special Provisions) Amendment Act, 2014,	
Haryana General Sales Tax (Amendment) Act, 2000,	
Haryana Legislative Assembly Speaker's and Deputy Speaker's Salaries and Allowances (Amendment) Act, 2013,	
Haryana Fiscal Responsibility and Budget Management Act, 2005,	
Haryana Municipal Act, 1973,	 1996_S_387.txt	 2002_S_360.txt	 1994_S_398.txt	 2003_S_416.txt	 2005_G_83.txt	 2009_A_137.txt	 2017_I_36.txt	 2004_S_541.txt	 1994_Y_4.txt	 2003_S_269.txt	
Chaudhary Devi Lal University Sirsa (Second Amendment) Act, 2012,	
Haryana Evacuee Properties (Management and Disposal) Act, 2008,	
Haryana Industrial Promotion Act, 2005,	
Punjab Municipal (Haryana Octroi Surcharge Validation) Act, 1969,	
Punjab Separation of Judicial and Executive Functions Act, 1964,	
Haryana Special Economic Zone Act, 2005,	
Haryana Relief of Agricultural Indebtedness Act, 1976,	
Haryana Municipal (Amendment) Act, 2012,	
Punjab Village Common Lands (Regulation) Haryana Amendment Act, 2012,	
Haryana Management of Civic Amenities and Infrastructure Deficient Municipal Areas (Special Provisions) Act, 2013,	
Haryana Private [Educational Institutions] (Taking Over of Management) Act, 1978,	
Haryana (Lokayukta) Act, 1997,	
Haryana Compulsory Registration of Marriages Act, 2008,	
Haryana Private Universities (Amendment) Act, 2013,	
Provincial Small Cause Courts (Haryana Amendment) Act, 1977,	
Haryana Legislative Assembly (Salary, Allowances and Pension of Members) Amendment Act,	 2013	
Haryana General Sales Tax Act, 1973,	 1998_S_305.txt	 1987_A_68.txt	 2004_C_52.txt	 2001_D_3.txt	 2011_M_70.txt	 2011_S_357.txt	 1983_U_4.txt	 2000_F_37.txt	 1986_S_191.txt	 1981_K_38.txt	 1994_S_286.txt	 1997_B_17.txt	 2012_M_36.txt	 1989_S_189.txt	 2014_C_51.txt	 2000_A_104.txt	 2009_S_82.txt	 2006_N_68.txt	 2000_M_183.txt	 2006_S_382.txt	 1988_S_198.txt	 1989_H_22.txt	 2004_S_313.txt	 1994_S_392.txt	 2016_S_259.txt	 2006_I_27.txt	 1993_S_350.txt	 2002_S_353.txt	 2010_S_232.txt	 2001_S_707.txt	 1986_S_112.txt	 2010_M_35.txt	 1989_M_55.txt	 1993_S_52.txt	 2000_S_601.txt	 2005_S_349.txt	 2008_A_187.txt	 2017_U_12.txt	 2000_S_431.txt	 2009_M_80.txt	 2003_U_106.txt	
Haryana General Sales Tax (Second Amendment) Act, 1986,	
Punjab Occupancy Tenants (Vesting of Proprietary Rights) Act, 1952 (As applicable to Haryana),	
Haryana Prevention of Defacement of Property Act, 1989,	
Haryana Tax on Entry of Goods Into Local Areas Act, 2008,	
Punjab Aerial Ropeways Act, 1926,	
Haryana Apartment Ownership Act, 1983,	 2013_M_67.txt	
Haryana Forest Development (Repeal) Act, 1986,	
Haryana Municipal (Amendment) Act, 2018,	
Punjab Labour Welfare Fund (Haryana Amendment) Act, 2013,	
Haryana Electricity Reform Act, 1997,	 2016_S_31.txt	
Haryana Regulation and Control of Crushers Act, 1991,	
Haryana Public Premises and Land (Eviction and Rent Recovery) Act, 1972,	
Haryana Official Language Act, 1969,	
East Punjab Refugees Rehabilitation (House-building Loans) Act, 1948,	
Restriction of Habitual Offenders (Punjab) Act, 1918,	 1980_S_116.txt	
Haryana Affiliated Colleges (Security of Services) Act, 1979,	
Punjab Passengers and Goods Taxation (Haryana Amendment) Act, 2007,	
Haryana General Sales Tax (Second amendment) Act, 1983,	
Punjab Security of State Act, 1953,	
Haryana Rural Development Fund Act, 1983,	 1986_O_3.txt	 1994_O_19.txt	
University of Health Sciences, Karnal (Amendment) Act,	 2018	
Haryana Co-operative Societies Act, 1984,	 2014_S_237.txt	 2006_S_198.txt	
East Haryana Molasses (Control) Act, 1948,	
Punjab Abolition of Village Cess (Malba) Act, 1961,	
Maharishi Dayanand University Act, 1975,	 2007_J_17.txt	
Punjab Scheduled Roads and Controlled Areas Restriction of Unregulated Development Act, 1963,	 2010_D_11.txt	 2013_T_3.txt	 2004_S_539.txt	 2014_S_243.txt	 2013_W_2.txt	
Haryana General Sales Tax Act (Second Amendment and Validation) Act, 1989,	
Repealing (Punjab Loans Limitation) Act, 1923,	
Haryana Corneal Grafting Act, 1974,	
Haryana Development and Regulation of Urban Areas (Amendment) Act, 2014,	
Haryana Non-Bio degradable Garbage (Control) Amendment Act, 2013,	
Haryana Town Improvement (Amendment and Validation) Act, 2013,	
Haryana Right to Service Act, 2014,	
Punjab State Faculty of Ayurvedic and Unani Systems of Medicine Act, 1963,	
Punjab Entertainments Duty Act, 1955,	
Haryana General Sales Tax (Second Amendment) Act, 1988,	
East Punjab Refugees (Registration of Land Claims) Act, 1948,	 1978_S_7.txt	 1957_A_7.txt	 1996_D_191.txt	 2012_M_41.txt	
Punjab Non-Trading Companies Act, 1960,	
Haryana Value Added Tax (Amendment) Act, 2014,	
Haryana Salaries and Allowances of Ministers Act, 1970,	
Haryana Private Universities Act, 2006,	
Punjab Riverain Boundaries Act, 1899,	
Haryana Rural Development (Amendment) Act, 2013,	
Indian Stamp Act, 1899 (As Applicable in Haryana),	
Punjab Passengers and Goods Taxation Act, 1952,	 2007_C_195.txt	 1983_S_106.txt	 2016_S_244.txt	
Punjab Borstal Act, 1926,	 1988_S_202.txt	 1993_U_61.txt	 2006_J_30.txt	 1987_S_188.txt	
Haryana Cattle Fairs Act, 1970,	
Restriction of Habitual Offenders (Punjab) Haryana Repeal Act, 2004,	
Haryana General Sales Tax (Amendment and Validation) Act, 1982,	
Haryana Requisitioning and Acquisition of Movable Property Act, 1975,	
Punjab Slum Areas (Improvement and Clearance) Act, 1961,	 2004_S_539.txt	
Haryana General Sales Tax (Amendment) Act, 1980,	
Haryana Dohlidar, Butimar,	 Bhondedar and Muqararidar (Vesting of Proprietary Rights) Act	 2010	
Haryana Private Health Sciences Educational Institutions (Regulation of Admission, Fixation of Fee and Maintenance of Educational Standards) Act,	 2012	
Haryana Police Act, 2007,	
Maharshi Dayanand University (Amendment) Act, 2012,	
Indian Forest (Haryana Amendment) Act, 1973,	
Haryana Management of Civic Amenities and Infrastructure Deficient Municipal Areas (Special Provisions) Amendment Act, 2018,	
Haryana Special Economic Zone (Amendment) Act, 2010,	
Faridabad Complex (Regulation and Development) Fees Validation Act, 1984,	
Haryana Legislative Assembly Speaker's Pension and Medical Facilities (Repeal) Act, 1986,	
Punjab Betterment Charges and Acreage Rates (Haryana Repealing) Act, 1976,	
Punjab Cotton Ginning and Pressing Factories Act, 1953,	
Punjab Lokpal Act, 1996,	 2009_S_583.txt	
Tamil Nadu Agricultural Produce Marketing (Regulation) Second Amendment Act, 2017,	
Tamil Nadu Agricultural University (Amendment) Act, 1991,	
Tamil Nadu Agriculturists Relief Act, 1938,	 2008_A_27.txt	 2001_A_201.txt	
Arni Jagir Act, 1909,	
Tamil Nadu Agricultural Labourers-Farmers (Social Security and Welfare) Repeal Act, 2011,	
Tamil Nadu Acquisition of Land for Harijan Welfare Schemes Act, 1978,	 1994_A_88.txt	 2012_R_33.txt	
Tamil Nadu Anatomy Act, 1951,	
Anna University, Chennai (Amendment) Act,	 2010	
Anna University Tiruchirappalli Act, 2006,	
Anna University Tirunelveli Act, 2007,	
Anna University Chennai Act, 1978,	
Anna University Coimbatore Act, 2006,	
Tamil Nadu Appropriation (No. 2) Act, 2017,	
Tamil Nadu Aided Institutions (Prohibition of Transfers of Property) (Extension to Pudukkottai) Act, 1961,	
Annamalai University (Amendment) Act, 2014,	
Tamil Nadu Appointment on preferential basis in the Services under the State of Persons Studied in Tamil Medium Act, 2010,	
Tamil Nadu Additional Sales Tax Act, 1970,	 1984_S_158.txt	 1992_S_371.txt	 1983_S_137.txt	
Tamil Nadu Appropriation (Vote on Account) Act, 2017,	
Tamil Nadu Additional Sales Tax (Amendment) Act, 2001,	
Tamil Nadu Agricultural Produce Marketing (Regulation) Amendment Act, 2017,	
Tamil Nadu Agricultural Lands Record of Tenancy Rights Act, 1969,	 1993_D_58.txt	
Tamil Nadu Agriculturists Relief (Amendment) Act, 1949,	
Tamil Nadu Agriculturists Relief (Amendment) Act, 1950,	
Tamil Nadu Appropriation Acts (Repeal) Act, 2017,	
Tamil Nadu Advocates Welfare Fund Act, 1987,	 2014_C_20.txt	
Tamil Nadu Agricultural Income-tax (Repeal) Act, 2004,	
Annamalai University (Amendment) Repeal Act, 2017,	
Tamil Nadu Abolition of Posts of Part-time Village Officers Act, 1981,	 1985_S_113.txt	
Tamil Nadu Agricultural University (Amendment) Act, 2017,	
Alagappa University Act, 1985,	
Tamil Nadu (Additional Assessment, Additional Water-Cess,	 Special Assessment and Special Water-Cess) Act	 1963	
Anna University of Technology, Chennai Act,	 2010	
Tamil Nadu Appropriation Act, 2017,	
Anakapalle and Other Impartible Estates Act, 1932,	
Tamil Nadu Aquaculture (Regulation) Act, 1995,	
Tamil Nadu Advertisements Tax Act, 1983,	
Anna University of Technology, Madurai Act,	 2010	
Tamil Nadu Additional Sales Tax (Amendment) Act, 1999,	
Tamil Nadu Apartment Ownership Act, 1994,	
Tamil Nadu Aided Institutions (Prohibition of Transfers of Property) Act, 1948,	
Tamil Nadu Agricultural University Act, 1971,	 2004_M_156.txt	
